Bin_ID	Query_ID	Hit_ID	Hit_Description	Subject_Length	Score	Bits	E-value	Identities	Positives	Gaps	Query_Start_Position	Query_End_Position	Subject_Start_Position	Subject_End_Position
binning_output.183	k141_207074_3 # 2632 # 2712 # 1 # ID=832_3	gnl|BL_ORD_ID|27327	VFG002374(gb|WP_005167728) (YE_RS15475) NAD(P)-dependent oxidoreductase [O-antigen (VF0392) - Immune modulation (VFC0258)] [Yersinia enterocolitica subsp. enterocolitica 8081]	292	68.0	30.8018	0.00681142	56%	67%	0%	1	27	1	27
binning_output.183	k141_2620303_1 # 3 # 1373 # -1 # ID=869_1	gnl|BL_ORD_ID|18873	VFG036991(gb|WP_002246381) (mtrD) multiple transferable resistance system protein MtrD [MtrCDE (VF0451) - Antimicrobial activity/Competitive advantage (VFC0325)] [Neisseria meningitidis Z2491]	1067	1344.0	522.316	1.96604e-176	59%	74%	1%	1	457	307	766
binning_output.183	k141_1819126_3 # 986 # 1813 # 1 # ID=929_3	gnl|BL_ORD_ID|17753	VFG043448(gb|NP_216353) (glcB) malate synthase [Rv1837c (VF0864) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv]	741	932.0	363.614	1.7334e-121	64%	77%	0%	1	276	1	275
binning_output.183	k141_2354318_1 # 1 # 1101 # 1 # ID=934_1	gnl|BL_ORD_ID|19703	VFG014071(gb|WP_041772785) (chpA) still frameshift probable component of chemotactic signal transduction system [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas mendocina ymp]	2418	1411.0	548.125	1.61491e-178	75%	84%	6%	1	367	756	1146
binning_output.183	k141_391320_1 # 1 # 1344 # -1 # ID=961_1	gnl|BL_ORD_ID|237	VFG037718(gb|WP_001027069) (adeG) cation/multidrug efflux pump [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii AB0057]	1059	528.0	207.994	9.9916e-59	35%	56%	2%	1	448	1	455
binning_output.183	k141_122467_1 # 2 # 142 # -1 # ID=972_1	gnl|BL_ORD_ID|1376	VFG038840(gb|WP_005300916) (flmH) short chain dehydrogenase/reductase family oxidoreductase [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]	244	67.0	30.4166	0.0209539	38%	57%	2%	1	47	1	46
binning_output.183	k141_1913112_1 # 1 # 1056 # 1 # ID=1066_1	gnl|BL_ORD_ID|20565	VFG015078(gb|WP_012018243) (gacS) response regulator [GacS/GacA two-component system (VF0908) - Regulation (VFC0301)] [Pseudomonas mendocina ymp]	916	1462.0	567.77	0.0	81%	89%	0%	1	352	114	465
binning_output.183	k141_1735443_1 # 3 # 590 # -1 # ID=1092_1	gnl|BL_ORD_ID|5786	VFG013732(gb|WP_006769637) (fagC) ABC transporter ATP-binding protein [ABC transporter (VF0741) - Nutritional/Metabolic factor (VFC0272)] [Corynebacterium efficiens YS-314]	272	569.0	223.787	6.78176e-74	56%	71%	0%	1	196	3	198
binning_output.183	k141_575811_2 # 146 # 1030 # 1 # ID=1160_2	gnl|BL_ORD_ID|9663	VFG013198(gb|WP_011608203) (hemC) hydroxymethylbilane synthase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 2336]	321	932.0	363.614	1.46667e-126	62%	73%	4%	1	295	1	307
binning_output.183	k141_487523_2 # 1192 # 1410 # 1 # ID=1166_2	gnl|BL_ORD_ID|17110	VFG030279(gb|YP_007959089) (sadH) short-chain type dehydrogenase/reductase [MymA operon (VF0840) - Immune modulation (VFC0258)] [Mycobacterium tuberculosis str. Haarlem/NITR202]	277	145.0	60.4622	1.03407e-12	51%	64%	1%	1	73	1	72
binning_output.183	k141_2724503_2 # 1022 # 1738 # 1 # ID=1281_2	gnl|BL_ORD_ID|21773	VFG042738(gb|NP_253646) (fimX) protein FimX [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	691	856.0	334.339	3.53565e-111	74%	85%	0%	1	239	1	239
binning_output.183	k141_1298043_2 # 1031 # 2317 # 1 # ID=1379_2	gnl|BL_ORD_ID|18873	VFG036991(gb|WP_002246381) (mtrD) multiple transferable resistance system protein MtrD [MtrCDE (VF0451) - Antimicrobial activity/Competitive advantage (VFC0325)] [Neisseria meningitidis Z2491]	1067	1358.0	527.709	6.49503e-179	63%	77%	0%	1	429	1	427
binning_output.183	k141_762851_1 # 1 # 462 # -1 # ID=1394_1	gnl|BL_ORD_ID|25626	VFG005356(gb|WP_000260666) (plr/gapA) type I glyceraldehyde-3-phosphate dehydrogenase [Streptococcal plasmin receptor/GAPDH (VF1042) - Adherence (VFC0001)] [Streptococcus pneumoniae D39]	335	294.0	117.857	1.25545e-32	37%	64%	3%	1	154	2	153
binning_output.183	k141_2639906_1 # 1 # 66 # -1 # ID=1417_1	gnl|BL_ORD_ID|13202	VFG001416(gb|NP_218118) (panD) aspartate 1-decarboxylase [PanC/PanD (VF0319) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium tuberculosis H37Rv]	139	44.0	21.557	9.86357	45%	55%	0%	1	22	117	138
binning_output.183	k141_3176956_3 # 1661 # 1735 # 1 # ID=1440_3	gnl|BL_ORD_ID|13620	VFG009199(gb|WP_012054295) (mycP5) ESX-5 type VII secretion system subtilisin-like serine protease MycP5 [ESX-5 (VF0402) - Effector delivery system (VFC0086)] [Mycobacterium tuberculosis F11]	585	45.0	21.9422	7.7937	36%	52%	0%	1	25	91	115
binning_output.183	k141_675828_1 # 3 # 641 # -1 # ID=1462_1	gnl|BL_ORD_ID|11364	VFG049144(gb|WP_002892069) (acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	1048	618.0	242.662	2.64442e-74	55%	68%	5%	1	213	713	936
binning_output.183	k141_2998664_3 # 1982 # 2647 # 1 # ID=1501_3	gnl|BL_ORD_ID|93	VFG037384(gb|WP_000582117) (bauE) ferric siderophore ABC transporter, ATP-binding protein BauE [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii AB0057]	256	180.0	73.9442	7.66732e-16	27%	44%	19%	1	222	1	206
binning_output.183	k141_2822116_2 # 204 # 1235 # 1 # ID=1552_2	gnl|BL_ORD_ID|20856	VFG015473(gb|WP_011979136) (hsiG1/tssF) type VI secretion system hcp secretion island protein HsiG1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PA7]	619	764.0	298.901	1.37553e-96	49%	63%	3%	1	344	1	345
binning_output.183	k141_413737_1 # 2 # 112 # -1 # ID=1605_1	gnl|BL_ORD_ID|13230	VFG008177(gb|WP_011895302) (fbpC) Secreted antigen 85-C FbpC (85C) (antigen 85 complex C) (AG58C) (mycolyl transferase 85C) (fibronectin-binding protein C) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium gilvum PYR-GCK]	325	50.0	23.8682	2.67803	37%	61%	10%	1	37	141	181
binning_output.183	k141_770837_1 # 1 # 1872 # -1 # ID=1642_1	gnl|BL_ORD_ID|9095	VFG047113(gb|WP_014548769) (wbtH) asparagine synthase (glutamine-hydrolyzing) [LPS (VF0542) - Immune modulation (VFC0258)] [Francisella cf. tularensis subsp. novicida 3523]	621	1135.0	441.81	4.93222e-148	36%	58%	9%	1	624	7	614
binning_output.183	k141_592012_3 # 1478 # 1582 # 1 # ID=1650_3	gnl|BL_ORD_ID|26259	VFG002087(gb|WP_000426093) (vasJ) type VI secretion system protein VasJ [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961]	469	46.0	22.3274	9.93589	31%	51%	0%	1	35	3	37
binning_output.183	k141_860699_1 # 2 # 211 # -1 # ID=1685_1	gnl|BL_ORD_ID|26016	VFG006042(gb|WP_001222601) (SAK_RS06335) LysR family transcriptional regulator [Capsule (VF0274) - Immune modulation (VFC0258)] [Streptococcus agalactiae A909]	307	97.0	41.9726	4.16606e-06	34%	53%	0%	1	70	2	71
binning_output.183	k141_3185042_1 # 3 # 1034 # -1 # ID=1688_1	gnl|BL_ORD_ID|1156	VFG038586(gb|WP_011704369) (mshG) MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshG, GspF-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	406	801.0	313.153	9.48813e-105	44%	67%	1%	1	344	1	341
binning_output.183	k141_2203773_3 # 1422 # 1910 # 1 # ID=1761_3	gnl|BL_ORD_ID|18621	VFG036559(gb|WP_013449339) (fbpC) iron(III) ABC transporter, ATP-binding protein [FbpABC (VF0272) - Nutritional/Metabolic factor (VFC0272)] [Neisseria lactamica 020-06]	353	191.0	78.1814	1.31308e-17	31%	49%	13%	1	163	1	148
binning_output.183	k141_1938889_4 # 1269 # 1424 # 1 # ID=1828_4	gnl|BL_ORD_ID|26370	VFG007001(gb|WP_011079403) (mshD) MSHA pilin protein MshD [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio vulnificus CMCP6]	188	90.0	39.2762	1.46797e-05	35%	62%	0%	1	52	1	52
binning_output.183	k141_2567427_2 # 537 # 1475 # 1 # ID=1921_2	gnl|BL_ORD_ID|20498	VFG014994(gb|WP_011332484) (algW) AlgW protein [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas fluorescens Pf0-1]	385	749.0	293.123	1.06514e-97	49%	66%	3%	1	313	1	314
binning_output.183	k141_2389455_2 # 684 # 1028 # 1 # ID=1970_2	gnl|BL_ORD_ID|2846	VFG011211(gb|WP_010925720) (wbmC) asparagine synthase (glutamine-hydrolyzing) [LPS (VF0033) - Immune modulation (VFC0258)] [Bordetella bronchiseptica RB50]	628	69.0	31.187	0.106527	29%	39%	23%	1	115	1	96
binning_output.183	k141_428376_1 # 1 # 1143 # 1 # ID=2064_1	gnl|BL_ORD_ID|20562	VFG015075(gb|WP_011532652) (gacS) response regulator [GacS/GacA two-component system (VF0908) - Regulation (VFC0301)] [Pseudomonas entomophila L48]	918	336.0	134.035	4.44543e-34	29%	47%	10%	1	381	382	751
binning_output.183	k141_428983_1 # 2 # 157 # -1 # ID=2074_1	gnl|BL_ORD_ID|9729	VFG013269(gb|WP_010945211) (orfM) deoxyribonucleotide triphosphate pyrophosphatase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus ducreyi 35000HP]	196	102.0	43.8986	3.27453e-07	40%	60%	0%	1	52	1	52
binning_output.183	k141_2928436_1 # 3 # 305 # -1 # ID=2110_1	gnl|BL_ORD_ID|21824	VFG044099(gb|NP_253393) (PA4705) hypothetical protein [Direct heme uptake system (VF0941) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	295	280.0	112.464	1.04343e-31	60%	74%	4%	1	101	1	99
binning_output.183	k141_1948991_1 # 2 # 1555 # -1 # ID=2141_1	gnl|BL_ORD_ID|21590	VFG019907(gb|WP_010792971) (algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa LESB58]	865	1291.0	501.901	9.2262e-170	56%	68%	5%	1	518	1	529
binning_output.183	k141_2843138_1 # 3 # 1436 # -1 # ID=2206_1	gnl|BL_ORD_ID|2139	VFG049933(gb|WP_011199086) (papR) DUF4084 domain-containing protein [PlcR-PapR quorum sensing (VF0660) - Biofilm (VFC0271)] [Bacillus cereus E33L]	892	515.0	202.986	1.78141e-58	28%	48%	5%	1	478	110	585
binning_output.183	k141_163522_1 # 2 # 940 # -1 # ID=2223_1	gnl|BL_ORD_ID|11264	VFG048981(gb|WP_004144152) (KPR_RS09030) NAD-dependent epimerase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	335	1018.0	396.741	3.41497e-139	61%	76%	0%	1	313	1	312
binning_output.183	k141_1774665_1 # 1 # 1020 # -1 # ID=2244_1	gnl|BL_ORD_ID|2140	VFG049934(gb|WP_011181932) (papR) DUF4084 domain-containing protein [PlcR-PapR quorum sensing (VF0660) - Biofilm (VFC0271)] [Bacillus thuringiensis serovar konkukian str. 97-27]	892	672.0	263.462	1.06572e-81	39%	59%	1%	1	340	384	722
binning_output.183	k141_2671105_2 # 84 # 1004 # 1 # ID=2354_2	gnl|BL_ORD_ID|7997	VFG035856(gb|WP_000571853) (aec14) DUF2169 domain-containing protein [ACE T6SS (VF1122) - Effector delivery system (VFC0086)] [Escherichia coli 536]	348	275.0	110.538	7.2936e-28	29%	44%	4%	1	307	2	309
binning_output.183	k141_1329853_3 # 1160 # 1447 # 1 # ID=2364_3	gnl|BL_ORD_ID|9325	VFG047610(gb|WP_013922953) (ggt) gamma-glutamyltranspeptidase [GGT (VF0553) - Nutritional/Metabolic factor (VFC0272)] [Francisella sp. TX077308]	581	125.0	52.7582	1.94635e-09	37%	51%	6%	1	96	32	127
binning_output.183	k141_2224139_2 # 861 # 1133 # 1 # ID=2416_2	gnl|BL_ORD_ID|3202	VFG045340(gb|WP_002964382) (ricA) type IV secretion system effector RicA, Rab2 interacting conserved protein A [T4SS secreted effectors (VF0695) - Effector delivery system (VFC0086)] [Brucella melitensis bv. 1 str. 16M]	175	161.0	66.6254	3.2665e-15	38%	57%	10%	1	91	1	86
binning_output.183	k141_1245450_1 # 2 # 1183 # 1 # ID=2457_1	gnl|BL_ORD_ID|20565	VFG015078(gb|WP_012018243) (gacS) response regulator [GacS/GacA two-component system (VF0908) - Regulation (VFC0301)] [Pseudomonas mendocina ymp]	916	1333.0	518.079	1.72606e-177	66%	78%	0%	1	394	483	877
binning_output.183	k141_1872335_1 # 3 # 524 # -1 # ID=2500_1	gnl|BL_ORD_ID|27059	VFG040902(gb|WP_011038216) (XCC_RS16090) A24 family peptidase [Xps (VF1304) - Effector delivery system (VFC0086)] [Xanthomonas campestris pv. campestris str. ATCC 33913]	287	380.0	150.984	1.49708e-45	46%	63%	1%	1	174	1	175
binning_output.011	k141_271629_1 # 2 # 157 # -1 # ID=29_1	gnl|BL_ORD_ID|15310	VFG023843(gb|WP_013471682) (ppsA) type I polyketide synthase [PDIM (VF0309) - Immune modulation (VFC0258)] [Mycobacterium gilvum Spyr1]	1831	51.0	24.2534	5.19044	31%	46%	6%	1	52	648	696
binning_output.011	k141_1723497_4 # 1910 # 2707 # 1 # ID=241_4	gnl|BL_ORD_ID|13639	VFG009243(gb|WP_011729737) (kasB) beta-ketoacyl-ACP synthase [FAS-II (VF0809) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium smegmatis str. MC2 155]	417	621.0	243.817	1.17611e-78	46%	63%	0%	1	266	10	276
binning_output.069	k141_1525036_14 # 11939 # 12145 # 1 # ID=41_14	gnl|BL_ORD_ID|9380	VFG047710(gb|WP_014547360) (carB) carbamoyl phosphate synthase large subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella cf. tularensis subsp. novicida 3523]	1094	263.0	105.916	1.27437e-28	62%	87%	0%	1	69	1	69
binning_output.069	k141_2251490_4 # 2867 # 3526 # 1 # ID=102_4	gnl|BL_ORD_ID|9312	VFG047592(gb|WP_013922210) (purCD) fusion protein PurC/PurD [Purine biosynthesis (VF0559) - Nutritional/Metabolic factor (VFC0272)] [Francisella sp. TX077308]	769	424.0	167.933	4.50182e-48	42%	58%	5%	1	220	11	228
binning_output.069	k141_2936584_1 # 1 # 885 # -1 # ID=282_1	gnl|BL_ORD_ID|11408	VFG049189(gb|WP_014226431) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	857	657.0	257.684	1.43597e-79	46%	65%	1%	1	295	1	297
binning_output.190	k141_2505085_3 # 1643 # 1702 # 1 # ID=95_3	gnl|BL_ORD_ID|10072	VFG000287(gb|WP_001001434) (virB10/cagY) type IV secretion system protein Cag7/CagY, VirB10 homolog [Type IV secretion system (VF0060) - Effector delivery system (VFC0086)] [Helicobacter pylori 26695]	1927	44.0	21.557	8.16769	40%	65%	0%	1	20	295	314
binning_output.190	k141_996371_1 # 1 # 837 # -1 # ID=266_1	gnl|BL_ORD_ID|19228	VFG044286(gb|WP_012367521) (PMI_RS01140) cysteine synthase family protein [Proteobactin (VF1252) - Nutritional/Metabolic factor (VFC0272)] [Proteus mirabilis HI4320]	338	375.0	149.058	1.08991e-42	37%	54%	10%	1	279	1	270
binning_output.190	k141_818726_2 # 815 # 1126 # 1 # ID=275_2	gnl|BL_ORD_ID|27451	VFG003392(gb|WP_032466628) (rfbF) glucose-1-phosphate cytidylyltransferase [O-antigen (VF0392) - Immune modulation (VFC0258)] [Yersinia pseudotuberculosis IP 32953]	257	395.0	156.762	2.47926e-49	68%	82%	0%	1	104	1	104
binning_output.190	k141_1362211_1 # 2 # 604 # -1 # ID=386_1	gnl|BL_ORD_ID|6304	VFG042915(gb|WP_012030773) (DNO_RS02105) sigma-54 dependent transcriptional regulator [Type IV pili (VF1212) - Adherence (VFC0001)] [Dichelobacter nodosus VCS1703A]	528	326.0	130.183	1.90592e-35	32%	62%	3%	1	201	1	195
binning_output.190	k141_567093_6 # 4665 # 5357 # 1 # ID=567_6	gnl|BL_ORD_ID|21842	VFG044225(gb|WP_011533698) (PSEEN_RS11610) ATP-binding cassette domain-containing protein [Pseudomonine (VF0936) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas entomophila L48]	260	166.0	68.5514	8.16086e-14	28%	42%	14%	1	231	1	215
binning_output.190	k141_1017048_2 # 1036 # 1362 # 1 # ID=617_2	gnl|BL_ORD_ID|8793	VFG046474(gb|WP_014714676) (tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella noatunensis subsp. orientalis str. Toba 04]	394	450.0	177.948	5.98792e-56	80%	84%	0%	1	109	1	109
binning_output.190	k141_486437_4 # 3385 # 3792 # 1 # ID=695_4	gnl|BL_ORD_ID|92	VFG037386(gb|WP_000582115) (bauE) ferric siderophore ABC transporter, ATP-binding protein BauE [Acinetobactin (VF0467) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii ACICU]	256	135.0	56.6102	1.84638e-10	32%	49%	6%	1	136	1	139
binning_output.190	k141_240006_2 # 767 # 1429 # 1 # ID=1052_2	gnl|BL_ORD_ID|1375	VFG038839(gb|WP_011707832) (flmH) short chain dehydrogenase/reductase family oxidoreductase [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	249	227.0	92.0485	1.49875e-22	30%	51%	3%	1	221	1	221
binning_output.190	k141_3096986_1 # 1 # 255 # -1 # ID=1059_1	gnl|BL_ORD_ID|11121	VFG048823(gb|WP_014230059) (rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella oxytoca KCTC 1686]	289	350.0	139.428	2.55934e-42	74%	86%	0%	1	85	1	85
binning_output.190	k141_2027746_2 # 772 # 1656 # 1 # ID=1079_2	gnl|BL_ORD_ID|20372	VFG014846(gb|WP_005764153) (algI) alginate o-acetyltransferase AlgI [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas syringae pv. tomato str. DC3000]	518	554.0	218.009	3.87096e-67	42%	59%	3%	1	295	1	291
binning_output.190	k141_509900_1 # 3 # 479 # -1 # ID=1107_1	gnl|BL_ORD_ID|13468	VFG008835(gb|WP_009939128) (ddrA) daunorubicin ABC transporter permease DrrB [PDIM (VF0309) - Immune modulation (VFC0258)] [Mycobacterium tuberculosis KZN 605]	331	310.0	124.02	5.85502e-35	38%	62%	2%	1	159	6	168
binning_output.190	k141_3010770_1 # 2 # 289 # -1 # ID=1124_1	gnl|BL_ORD_ID|17108	VFG030270(gb|WP_015291172) (sadH) SDR family NAD(P)-dependent oxidoreductase [MymA operon (VF0840) - Immune modulation (VFC0258)] [Mycobacterium canettii CIPT 140070010]	276	122.0	51.6026	4.39827e-09	34%	59%	3%	1	96	1	95
binning_output.190	k141_1679998_2 # 1079 # 1204 # 1 # ID=1276_2	gnl|BL_ORD_ID|3044	VFG011417(gb|WP_004690885) (kdsA) 2-dehydro-3-deoxyphosphooctonate aldolase [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella suis 1330]	277	65.0	29.6462	0.0326476	36%	52%	0%	1	42	8	49
binning_output.190	k141_1592797_1 # 1 # 840 # -1 # ID=1282_1	gnl|BL_ORD_ID|9088	VFG047102(gb|WP_014714829) (wbtI) DegT/DnrJ/EryC1/StrS family aminotransferase [LPS (VF0542) - Immune modulation (VFC0258)] [Francisella noatunensis subsp. orientalis str. Toba 04]	357	726.0	284.263	4.18216e-95	50%	70%	0%	1	280	1	279
binning_output.190	k141_523951_1 # 3 # 1097 # -1 # ID=1322_1	gnl|BL_ORD_ID|17583	VFG031407(gb|WP_015289456) (ctpV) copper-translocating P-type ATPase [Copper exporter (VF0849) - Nutritional/Metabolic factor (VFC0272)] [Mycobacterium canettii CIPT 140070010]	770	778.0	304.294	8.41368e-97	39%	61%	1%	1	365	318	680
binning_output.190	k141_2848243_1 # 3 # 257 # -1 # ID=1356_1	gnl|BL_ORD_ID|20373	VFG014847(gb|WP_011266795) (algI) alginate o-acetyltransferase AlgI [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas syringae pv. syringae B728a]	518	105.0	45.0542	7.07278e-07	36%	55%	7%	1	85	1	83
binning_output.190	k141_623564_8 # 9639 # 10268 # 1 # ID=1487_8	gnl|BL_ORD_ID|9652	VFG013186(gb|WP_012340561) (pgi) glucose-6-phosphate isomerase [Exopolysaccharide (VF0755) - Immune modulation (VFC0258)] [Haemophilus somnus 2336]	549	657.0	257.684	1.7511e-83	61%	75%	2%	1	210	1	212
binning_output.221	k141_3128160_3 # 1486 # 3666 # 1 # ID=41_3	gnl|BL_ORD_ID|9380	VFG047710(gb|WP_014547360) (carB) carbamoyl phosphate synthase large subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella cf. tularensis subsp. novicida 3523]	1094	2451.0	948.732	0.0	62%	76%	4%	1	727	1	741
binning_output.221	k141_2951149_1 # 3 # 3425 # -1 # ID=73_1	gnl|BL_ORD_ID|21203	VFG015908(gb|WP_164920478) (syrE) non-ribosomal peptide synthetase [Phytotoxin syringomycin (VF0919) - Exotoxin (VFC0235)] [Pseudomonas syringae pv. syringae B728a]	9457	1777.0	689.108	0.0	37%	55%	7%	1	1141	493	1598
binning_output.221	k141_3040312_3 # 1605 # 2060 # 1 # ID=74_3	gnl|BL_ORD_ID|9311	VFG047591(gb|WP_014714488) (purCD) fusion protein PurC/PurD [Purine biosynthesis (VF0559) - Nutritional/Metabolic factor (VFC0272)] [Francisella noatunensis subsp. orientalis str. Toba 04]	769	202.0	82.4185	5.57879e-19	31%	52%	5%	1	152	328	483
binning_output.221	k141_2862712_2 # 920 # 1441 # 1 # ID=96_2	gnl|BL_ORD_ID|18955	VFG037129(gb|WP_002227496) (recN) DNA repair protein RecN [RecN (VF0457) - Stress survival (VFC0282)] [Neisseria meningitidis M04-240196]	557	391.0	155.221	5.70237e-45	46%	65%	2%	1	174	1	178
binning_output.221	k141_3041698_1 # 3 # 983 # -1 # ID=105_1	gnl|BL_ORD_ID|11408	VFG049189(gb|WP_014226431) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	857	1084.0	422.165	5.93727e-142	64%	79%	0%	1	327	1	327
binning_output.221	k141_6774_2 # 1053 # 1454 # 1 # ID=136_2	gnl|BL_ORD_ID|10010	VFG013621(gb|WP_005691259) (hemM) lipoprotein insertase outer membrane protein LolB [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus influenzae PittEE]	209	78.0	34.6538	0.00819897	17%	42%	7%	1	134	1	144
binning_output.221	k141_1257647_2 # 141 # 2972 # 1 # ID=140_2	gnl|BL_ORD_ID|18873	VFG036991(gb|WP_002246381) (mtrD) multiple transferable resistance system protein MtrD [MtrCDE (VF0451) - Antimicrobial activity/Competitive advantage (VFC0325)] [Neisseria meningitidis Z2491]	1067	2483.0	961.059	0.0	52%	69%	2%	1	944	1	955
binning_output.221	k141_186021_1 # 1 # 504 # -1 # ID=153_1	gnl|BL_ORD_ID|15317	VFG023851(gb|WP_036428980) (ddrA) daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein [PDIM (VF0309) - Immune modulation (VFC0258)] [Mycobacterium intracellulare str. MOTT36Y]	315	208.0	84.7297	4.13942e-20	32%	55%	2%	1	168	1	165
binning_output.221	k141_1972898_3 # 745 # 1110 # 1 # ID=156_3	gnl|BL_ORD_ID|24368	VFG052340(gb|NP_463157.1) (pmrA) response regulator PmrA [PmrAB (VF1355) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	222	266.0	107.071	5.74668e-30	48%	64%	0%	1	122	1	122
binning_output.221	k141_1527128_6 # 4707 # 4910 # 1 # ID=177_6	gnl|BL_ORD_ID|18952	VFG037126(gb|WP_014575255) (recN) DNA repair protein RecN [RecN (VF0457) - Stress survival (VFC0282)] [Neisseria meningitidis alpha710]	557	165.0	68.1662	2.18635e-15	50%	71%	0%	1	68	1	68
binning_output.221	k141_2599257_1 # 1 # 654 # -1 # ID=178_1	gnl|BL_ORD_ID|15766	VFG024681(gb|WP_014942124) (secA2) accessory Sec system translocase SecA2 [Accessory secretion factor (VF0808) - Others (VFC0346)] [Mycobacterium indicus pranii MTCC 9506]	774	396.0	157.147	3.73555e-44	41%	59%	1%	1	218	12	226
binning_output.221	k141_992381_1 # 3 # 1307 # -1 # ID=200_1	gnl|BL_ORD_ID|14413	VFG017486(gb|WP_023861011) (nuoG) NADH-quinone oxidoreductase subunit G [NuoG (VF0833) - Immune modulation (VFC0258)] [Mycobacterium avium 104]	803	313.0	125.176	1.17909e-30	28%	45%	6%	1	435	194	633
binning_output.221	k141_190593_4 # 2661 # 2870 # 1 # ID=250_4	gnl|BL_ORD_ID|19825	VFG014212(gb|WP_020307317) (flgF) flagellar basal-body rod protein FlgF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	246	305.0	122.094	1.95156e-36	80%	90%	0%	1	70	1	70
binning_output.221	k141_370796_1 # 1 # 276 # -1 # ID=271_1	gnl|BL_ORD_ID|12101	VFG043350(gb|WP_011946724) (fleN) flagellar synthesis regulator FleN [Flagella (VF0157) - Motility (VFC0204)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	289	253.0	102.064	5.81666e-28	54%	74%	0%	1	92	1	92
binning_output.221	k141_2872659_1 # 2 # 613 # -1 # ID=309_1	gnl|BL_ORD_ID|2139	VFG049933(gb|WP_011199086) (papR) DUF4084 domain-containing protein [PlcR-PapR quorum sensing (VF0660) - Biofilm (VFC0271)] [Bacillus cereus E33L]	892	339.0	135.191	1.14645e-36	36%	58%	3%	1	204	494	695
binning_output.221	k141_641128_4 # 2369 # 2467 # 1 # ID=345_4	gnl|BL_ORD_ID|10006	VFG013617(gb|WP_200858241) (hemH) ferrochelatase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 129PT]	319	127.0	53.5286	7.99937e-11	64%	82%	0%	1	33	1	33
binning_output.221	k141_2344109_1 # 3 # 770 # -1 # ID=446_1	gnl|BL_ORD_ID|2808	VFG011157(gb|WP_003807107) (bplF) lipopolysaccharide biosynthesis protein [LPS (VF0033) - Immune modulation (VFC0258)] [Bordetella bronchiseptica RB50]	410	673.0	263.848	9.03346e-87	52%	69%	2%	1	256	16	275
