Bin_ID	Query_ID	Hit_ID	Hit_Description	Subject_Length	Score	Bits	E-value	Identities	Positives	Gaps	Query_Start_Position	Query_End_Position	Subject_Start_Position	Subject_End_Position
binning_output.102	k141_2660662_2 # 319 # 1011 # 1 # ID=872_2	gnl|BL_ORD_ID|26705	VFG007455(gb|WP_000880257) (fliI) flagellum-specific ATP synthase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O395]	439	881.0	343.969	2.66479e-118	74%	86%	0%	1	231	2	232
binning_output.102	k141_1087711_1 # 1 # 813 # -1 # ID=887_1	gnl|BL_ORD_ID|9663	VFG013198(gb|WP_011608203) (hemC) hydroxymethylbilane synthase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 2336]	321	915.0	357.066	2.14106e-124	66%	80%	0%	1	271	3	273
binning_output.102	k141_913593_1 # 1 # 588 # -1 # ID=890_1	gnl|BL_ORD_ID|957	VFG038372(gb|WP_016350448) (vgrG2) VgrG protein [T6SS (VF0480) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	682	484.0	191.045	6.14885e-57	48%	67%	1%	1	196	1	194
binning_output.102	k141_5632907_2 # 936 # 1229 # 1 # ID=893_2	gnl|BL_ORD_ID|1019	VFG038436(gb|WP_016352169) (tapC) type IV fimbrial assembly protein, PilC-like [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]	413	302.0	120.939	3.22263e-34	59%	78%	1%	1	98	1	99
binning_output.102	k141_914635_3 # 1264 # 1326 # 1 # ID=922_3	gnl|BL_ORD_ID|5191	VFG051291(gb|NP_219922.1) (pmpA) polymorphic membrane protein PmpA [Pmps (VF1346) - Adherence (VFC0001)] [Chlamydia trachomatis D/UW-3/CX]	975	47.0	22.7126	2.94666	38%	52%	0%	1	21	651	671
binning_output.102	k141_4409423_1 # 3 # 722 # -1 # ID=927_1	gnl|BL_ORD_ID|26310	VFG006923(gb|WP_043877331) (mshH) MSHA biogenesis protein MshH [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio vulnificus CMCP6]	665	476.0	187.963	1.54817e-55	39%	62%	0%	1	240	7	246
binning_output.102	k141_5808787_5 # 3050 # 3157 # 1 # ID=937_5	gnl|BL_ORD_ID|899	VFG038312(gb|WP_011704549) (exeN) general secretion pathway protein N [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	251	63.0	28.8758	0.0463756	39%	67%	0%	1	36	1	36
binning_output.102	k141_742473_1 # 1 # 414 # -1 # ID=963_1	gnl|BL_ORD_ID|21187	VFG015892(gb|WP_003381698) (dcd2) dCTP deaminase [Phytotoxin phaseolotoxin (VF0917) - Exotoxin (VFC0235)] [Pseudomonas syringae pv. phaseolicola 1448A]	186	85.0	37.3502	0.00108734	28%	44%	12%	1	138	1	122
binning_output.102	k141_3716049_2 # 449 # 1528 # 1 # ID=1033_2	gnl|BL_ORD_ID|1321	VFG038774(gb|WP_005350666) (flgK) flagellar hook-associated protein FlgK [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas veronii B565]	667	1476.0	573.163	0.0	77%	88%	0%	1	360	1	360
binning_output.102	k141_5114790_1 # 1 # 1047 # -1 # ID=1035_1	gnl|BL_ORD_ID|1133	VFG038563(gb|WP_005348626) (mshQ) MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshQ [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas veronii B565]	1239	1168.0	454.521	1.72842e-150	64%	79%	5%	1	349	640	974
binning_output.102	k141_571386_2 # 1108 # 1230 # 1 # ID=1043_2	gnl|BL_ORD_ID|1616	VFG038957(gb|WP_011450505) (virB6-3) type IV secretion system protein VirB6 family [Rvh T4SS (VF0487) - Effector delivery system (VFC0086)] [Anaplasma phagocytophilum HZ]	1477	47.0	22.7126	9.95319	29%	54%	0%	1	41	949	989
binning_output.102	k141_4065425_3 # 797 # 1303 # 1 # ID=1044_3	gnl|BL_ORD_ID|1219	VFG038657(gb|WP_005334736) (fliM) flagellar motor switch protein FliM [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas veronii B565]	356	757.0	296.204	9.69563e-102	84%	93%	1%	1	169	1	170
binning_output.102	k141_923312_2 # 554 # 1048 # 1 # ID=1105_2	gnl|BL_ORD_ID|1315	VFG038767(gb|WP_011706634) (flgL) flagellar hook-associated protein FlgL [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	402	249.0	100.523	3.45267e-25	32%	58%	0%	1	165	1	165
binning_output.102	k141_1797733_2 # 1268 # 1405 # 1 # ID=1118_2	gnl|BL_ORD_ID|1168	VFG038598(gb|WP_005348609) (mshM) membrane protein with ATPase domain, GspA-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas veronii B565]	296	135.0	56.6102	1.04851e-11	57%	70%	0%	1	46	1	46
binning_output.102	k141_4245634_1 # 2 # 2251 # 1 # ID=1132_1	gnl|BL_ORD_ID|1131	VFG038561(gb|WP_016349168) (mshQ) MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshQ [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]	1240	2143.0	830.091	0.0	57%	73%	7%	1	750	191	900
binning_output.102	k141_4069888_4 # 2261 # 2500 # 1 # ID=1159_4	gnl|BL_ORD_ID|1534	VFG044242(gb|WP_005311744) (ASA_RS16540) TonB-dependent hemoglobin/transferrin/lactoferrin family receptor [Heme uptake system (VF0650) - Nutritional/Metabolic factor (VFC0272)] [Aeromonas salmonicida subsp. salmonicida A449]	697	279.0	112.079	1.33643e-30	82%	91%	0%	1	80	1	80
binning_output.102	k141_1277007_2 # 795 # 1031 # 1 # ID=1183_2	gnl|BL_ORD_ID|14005	VFG009895(gb|WP_011778690) (devR/dosR) response regulator transcription factor [DevRS (VF0317) - Regulation (VFC0301)] [Mycobacterium vanbaalenii PYR-1]	212	167.0	68.9366	5.44867e-16	41%	65%	4%	1	79	1	82
binning_output.102	k141_54028_6 # 3185 # 3832 # 1 # ID=1192_6	gnl|BL_ORD_ID|9657	VFG013192(gb|WP_012340414) (hitC) iron(III) ABC transporter, ATP-binding protein [HitABC (VF0268) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 2336]	349	284.0	114.005	3.9681e-30	31%	56%	6%	1	216	1	211
binning_output.102	k141_5820795_2 # 1516 # 1923 # 1 # ID=1201_2	gnl|BL_ORD_ID|1490	VFG042801(gb|WP_005320435) (ASA_RS18105) PilZ domain-containing protein [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas salmonicida subsp. salmonicida A449]	792	283.0	113.62	3.56379e-30	44%	58%	1%	1	136	1	138
binning_output.102	k141_5122232_12 # 11362 # 11874 # 1 # ID=1213_12	gnl|BL_ORD_ID|1156	VFG038586(gb|WP_011704369) (mshG) MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshG, GspF-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	406	436.0	172.555	1.26427e-52	52%	72%	1%	1	171	1	173
binning_output.102	k141_2851028_1 # 1 # 1551 # -1 # ID=1232_1	gnl|BL_ORD_ID|1320	VFG038773(gb|WP_005320194) (flgK) flagellar hook-associated protein FlgK [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]	666	559.0	219.935	8.0329e-64	33%	49%	11%	1	517	126	651
binning_output.102	k141_4422787_1 # 2 # 316 # -1 # ID=1244_1	gnl|BL_ORD_ID|9667	VFG013202(gb|WP_167591114) (hemH) ferrochelatase [Heme biosynthesis (VF0758) - Nutritional/Metabolic factor (VFC0272)] [Haemophilus somnus 2336]	319	277.0	111.309	5.10749e-31	51%	66%	0%	1	105	1	105
binning_output.102	k141_1453544_6 # 2946 # 3152 # 1 # ID=1256_6	gnl|BL_ORD_ID|1041	VFG038464(gb|WP_011707389) (tapT) twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]	344	295.0	118.242	3.77206e-34	77%	90%	0%	1	69	1	69
binning_output.102	k141_4775215_1 # 3 # 356 # -1 # ID=1263_1	gnl|BL_ORD_ID|905	VFG038318(gb|WP_005314162) (tapD/pilD) prepilin peptidase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas salmonicida subsp. salmonicida A449]	291	494.0	194.897	1.24498e-63	80%	86%	1%	1	118	1	117
binning_output.102	k141_3725375_3 # 2296 # 2943 # 1 # ID=1264_3	gnl|BL_ORD_ID|1308	VFG038758(gb|WP_005350684) (flrC) transcriptional activator [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas veronii B565]	447	767.0	300.056	7.37785e-101	67%	80%	0%	1	216	1	216
binning_output.102	k141_1104929_3 # 1295 # 1879 # 1 # ID=1271_3	gnl|BL_ORD_ID|9898	VFG013465(gb|WP_005693586) (kdsA) 2-dehydro-3-deoxyphosphooctonate aldolase [LOS (VF0044) - Immune modulation (VFC0258)] [Haemophilus influenzae Rd KW20]	284	805.0	314.694	1.55264e-109	74%	88%	0%	1	195	1	195
binning_output.102	k141_4599728_1 # 1 # 759 # -1 # ID=1284_1	gnl|BL_ORD_ID|1534	VFG044242(gb|WP_005311744) (ASA_RS16540) TonB-dependent hemoglobin/transferrin/lactoferrin family receptor [Heme uptake system (VF0650) - Nutritional/Metabolic factor (VFC0272)] [Aeromonas salmonicida subsp. salmonicida A449]	697	1310.0	509.22	2.90018e-179	99%	100%	0%	1	253	1	253
binning_output.102	k141_2853646_1 # 3 # 533 # -1 # ID=1291_1	gnl|BL_ORD_ID|866	VFG038278(gb|WP_005315863) (exeE) general secretory pathway protein E [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas salmonicida subsp. salmonicida A449]	501	761.0	297.745	2.74411e-100	89%	93%	0%	1	177	1	177
binning_output.102	k141_6002692_1 # 2 # 718 # -1 # ID=1317_1	gnl|BL_ORD_ID|27030	VFG045346(gb|WP_011149697) (IlpA) immunogenic lipoprotein A  [IlpA (VF0513) - Adherence (VFC0001)] [Vibrio vulnificus YJ016]	269	791.0	309.301	7.78174e-107	67%	80%	2%	1	239	1	242
binning_output.102	k141_6006589_1 # 1 # 909 # -1 # ID=1380_1	gnl|BL_ORD_ID|1414	VFG038878(gb|WP_005314254) (flgI) flagellar basal body P-ring protein [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]	368	1447.0	561.992	0.0	90%	96%	0%	1	303	18	320
binning_output.102	k141_411879_1 # 2 # 838 # -1 # ID=1392_1	gnl|BL_ORD_ID|9212	VFG047394(gb|WP_003040906) (feoB) Fe(2+) transporter permease subunit FeoB [FupA (VF0550) - Nutritional/Metabolic factor (VFC0272)] [Francisella novicida U112]	749	448.0	177.178	1.51315e-50	40%	57%	9%	1	279	1	273
binning_output.102	k141_4783271_1 # 3 # 878 # -1 # ID=1420_1	gnl|BL_ORD_ID|1050	VFG038474(gb|WP_005353124) (tapW) twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas veronii B565]	379	1268.0	493.041	1.19823e-176	82%	91%	0%	1	292	1	292
binning_output.102	k141_6009718_4 # 1625 # 1690 # 1 # ID=1437_4	gnl|BL_ORD_ID|26358	VFG006986(gb|WP_000828585) (mshA) MSHA pilin protein MshA [MSHA pili (VF0515) - Adherence (VFC0001)] [Vibrio cholerae O1 biovar El Tor str. N16961]	175	88.0	38.5058	8.09655e-06	68%	100%	0%	1	22	55	76
binning_output.102	k141_4608438_5 # 3455 # 3589 # 1 # ID=1458_5	gnl|BL_ORD_ID|9609	VFG013140(gb|WP_012340401) (pilA) prepilin peptidase-dependent pilin [Type IV pili (VF0753) - Adherence (VFC0001)] [Haemophilus somnus 2336]	152	142.0	59.3066	1.89065e-13	67%	80%	0%	1	45	20	64
binning_output.102	k141_2166589_1 # 3 # 458 # -1 # ID=1480_1	gnl|BL_ORD_ID|1493	VFG043168(gb|AAZ99730) (fliPL) FliPL [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas hydrophila str. AH-3]	244	591.0	232.261	2.9177e-78	89%	95%	0%	1	152	1	152
binning_output.102	k141_2690458_5 # 2385 # 2492 # 1 # ID=1484_5	gnl|BL_ORD_ID|1192	VFG038624(gb|WP_011898507) (fliE) flagellar hook-basal body complex protein FliE [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]	105	176.0	72.4034	3.39776e-19	94%	97%	0%	1	36	1	36
binning_output.102	k141_4790590_1 # 3 # 872 # -1 # ID=1533_1	gnl|BL_ORD_ID|11408	VFG049189(gb|WP_014226431) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	857	1127.0	438.728	5.44189e-149	74%	87%	0%	1	290	1	290
binning_output.102	k141_2696766_2 # 1274 # 1543 # 1 # ID=1580_2	gnl|BL_ORD_ID|1336	VFG038793(gb|WP_005320205) (flgF) flagellar basal-body rod protein FlgF [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]	248	326.0	130.183	3.24121e-39	64%	81%	0%	1	90	1	90
binning_output.102	k141_4966470_2 # 187 # 1203 # 1 # ID=1591_2	gnl|BL_ORD_ID|9380	VFG047710(gb|WP_014547360) (carB) carbamoyl phosphate synthase large subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella cf. tularensis subsp. novicida 3523]	1094	1367.0	531.176	0.0	73%	87%	0%	1	339	1	339
binning_output.102	k141_2173689_3 # 1660 # 2088 # 1 # ID=1597_3	gnl|BL_ORD_ID|8454	VFG043544(gb|WP_000750416) (ompA) porin OmpA [Z1307 (VF1158) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	346	305.0	122.094	2.58997e-34	43%	61%	7%	1	143	1	143
binning_output.102	k141_1299918_4 # 2892 # 4949 # 1 # ID=1599_4	gnl|BL_ORD_ID|11365	VFG049139(gb|WP_008805437) (acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae 342]	1048	1762.0	683.33	0.0	51%	69%	1%	1	686	1	683
binning_output.102	k141_1124778_1 # 1 # 501 # -1 # ID=1625_1	gnl|BL_ORD_ID|1317	VFG038770(gb|WP_005350667) (flgL) flagellar hook-associated protein FlgL [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas veronii B565]	402	302.0	120.939	6.82675e-33	38%	59%	0%	1	167	1	167
binning_output.102	k141_5667862_2 # 730 # 1029 # 1 # ID=1629_2	gnl|BL_ORD_ID|1303	VFG038752(gb|WP_172583085) (motY) sodium-type flagellar protein MotY [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	291	502.0	197.978	4.24781e-65	92%	98%	0%	1	100	1	100
binning_output.102	k141_3046544_2 # 1996 # 2253 # 1 # ID=1637_2	gnl|BL_ORD_ID|19732	VFG014107(gb|NP_251841) (hisF2) imidazole glycerol phosphate synthase subunit HisF [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	251	134.0	56.225	5.18099e-11	40%	52%	0%	1	86	1	86
binning_output.102	k141_3046684_1 # 1 # 1851 # -1 # ID=1639_1	gnl|BL_ORD_ID|957	VFG038372(gb|WP_016350448) (vgrG2) VgrG protein [T6SS (VF0480) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	682	1681.0	652.129	0.0	51%	66%	4%	1	617	1	628
binning_output.102	k141_3925009_2 # 610 # 1137 # 1 # ID=1716_2	gnl|BL_ORD_ID|1020	VFG038438(gb|WP_005336136) (tapC) type IV fimbrial assembly protein, PilC-like [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas veronii B565]	413	626.0	245.743	5.27695e-81	65%	83%	1%	1	176	1	177
binning_output.102	k141_6197774_3 # 1187 # 1828 # 1 # ID=1723_3	gnl|BL_ORD_ID|1374	VFG038838(gb|WP_005349525) (pomA2) chemotaxis protein PomA [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas veronii B565]	252	718.0	281.182	2.02877e-96	65%	79%	0%	1	214	1	214
binning_output.102	k141_84038_1 # 1 # 84 # -1 # ID=1750_1	gnl|BL_ORD_ID|1052	VFG038476(gb|WP_016349433) (tppA) type IV pilus pseudopilin [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]	133	115.0	48.9062	7.48438e-10	86%	93%	0%	1	28	1	28
binning_output.102	k141_5850608_2 # 469 # 1041 # 1 # ID=1786_2	gnl|BL_ORD_ID|21770	VFG042734(gb|NP_249343) (vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	214	946.0	369.007	3.96987e-132	92%	96%	0%	1	191	1	191
binning_output.102	k141_2010211_1 # 2 # 565 # -1 # ID=1815_1	gnl|BL_ORD_ID|1166	VFG038596(gb|WP_016349157) (mshM) membrane protein with ATPase domain, GspA-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]	296	557.0	219.164	4.51568e-72	56%	74%	0%	1	188	1	188
binning_output.102	k141_3231588_1 # 1 # 438 # -1 # ID=1833_1	gnl|BL_ORD_ID|1539	VFG044247(gb|WP_005311732) (hutX) heme utilization cystosolic carrier protein HutX [Heme uptake system (VF0650) - Nutritional/Metabolic factor (VFC0272)] [Aeromonas salmonicida subsp. salmonicida A449]	170	247.0	99.7525	2.59749e-27	36%	55%	2%	1	146	1	143
binning_output.102	k141_1135897_3 # 1117 # 1650 # 1 # ID=1836_3	gnl|BL_ORD_ID|21081	VFG015766(gb|WP_012273931) (mucB) anti-sigma factor MucA, inhibitor of alg gene expression [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas putida GB-1]	321	145.0	60.4622	3.30152e-11	26%	47%	8%	1	178	1	175
binning_output.102	k141_2883600_3 # 775 # 999 # 1 # ID=1850_3	gnl|BL_ORD_ID|1343	VFG038800(gb|WP_016351322) (flgD) flagellar hook capping protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]	242	246.0	99.3673	1.57813e-27	76%	87%	4%	1	75	1	72
binning_output.102	k141_6033071_1 # 3 # 233 # -1 # ID=1870_1	gnl|BL_ORD_ID|953	VFG038368(gb|WP_016349830) (vgrG1) Type VI secretion system effector VgrG1, ADP-ribosyltransferase  [T6SS secreted effectors (VF0651) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]	926	379.0	150.599	2.2587e-44	92%	96%	0%	1	77	1	77
binning_output.102	k141_5680274_1 # 2 # 124 # -1 # ID=1875_1	gnl|BL_ORD_ID|1014	VFG038431(gb|WP_011707569) (tapB) type IV pilus assembly ATPase, PilB-like [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	571	124.0	52.373	2.56868e-10	59%	76%	0%	1	41	530	570
binning_output.102	k141_5157006_2 # 1459 # 2487 # 1 # ID=1888_2	gnl|BL_ORD_ID|1017	VFG038434(gb|WP_013723413) (tapB) type IV pilus assembly ATPase, PilB-like [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas veronii B565]	568	946.0	369.007	1.35797e-124	50%	75%	1%	1	343	1	340
binning_output.102	k141_438436_1 # 1 # 486 # -1 # ID=1896_1	gnl|BL_ORD_ID|1152	VFG038582(gb|WP_005348617) (mshB) MSHA (mannose-sensitive hemagglutinin) pili minor prepilin protein MshB [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas veronii B565]	223	710.0	278.1	1.3946e-96	85%	89%	0%	1	162	1	162
binning_output.102	k141_1840017_1 # 1 # 645 # -1 # ID=1928_1	gnl|BL_ORD_ID|1425	VFG038889(gb|WP_005314215) (lafT) LafT, flagella motor stator protein [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]	285	484.0	191.045	1.7866e-60	51%	71%	0%	1	215	1	215
binning_output.102	k141_2537882_6 # 4582 # 4977 # 1 # ID=1933_6	gnl|BL_ORD_ID|968	VFG038384(gb|WP_005310691) (atsH) Type VI secretion system protein [T6SS (VF0480) - Effector delivery system (VFC0086)] [Aeromonas salmonicida subsp. salmonicida A449]	588	408.0	161.77	6.32914e-48	56%	73%	0%	1	132	1	132
binning_output.102	k141_792785_1 # 2 # 1078 # -1 # ID=1938_1	gnl|BL_ORD_ID|1239	VFG038681(gb|WP_005334720) (flhB) flagellar biosynthetic protein FlhB [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas veronii B565]	376	1001.0	390.193	3.60173e-135	54%	73%	3%	1	359	1	359
binning_output.102	k141_271264_5 # 2755 # 3648 # 1 # ID=1997_5	gnl|BL_ORD_ID|862	VFG038274(gb|WP_005315865) (exeD) general secretion pathway protein D [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas salmonicida subsp. salmonicida A449]	678	1507.0	585.104	0.0	96%	98%	0%	1	298	1	298
binning_output.102	k141_5512557_1 # 1 # 66 # -1 # ID=2014_1	gnl|BL_ORD_ID|1538	VFG044246(gb|WP_005311733) (hutZ) heme utilization protein HutZ [Heme uptake system (VF0650) - Nutritional/Metabolic factor (VFC0272)] [Aeromonas salmonicida subsp. salmonicida A449]	185	105.0	45.0542	3.16883e-08	95%	95%	0%	1	22	1	22
binning_output.102	k141_5512557_3 # 746 # 1249 # 1 # ID=2014_3	gnl|BL_ORD_ID|1540	VFG044248(gb|WP_005311729) (ASA_RS16570) ABC transporter substrate-binding protein [Heme uptake system (VF0650) - Nutritional/Metabolic factor (VFC0272)] [Aeromonas salmonicida subsp. salmonicida A449]	279	562.0	221.09	4.23443e-73	79%	86%	4%	1	168	1	164
binning_output.102	k141_3412940_1 # 2 # 934 # -1 # ID=2015_1	gnl|BL_ORD_ID|26705	VFG007455(gb|WP_000880257) (fliI) flagellum-specific ATP synthase [Flagella (VF0519) - Motility (VFC0204)] [Vibrio cholerae O395]	439	1239.0	481.871	2.96258e-171	77%	87%	0%	1	311	2	312
binning_output.102	k141_2020625_1 # 1 # 96 # -1 # ID=2020_1	gnl|BL_ORD_ID|8472	VFG043685(gb|WP_001468003) (clbJ) colibactin non-ribosomal peptide synthetase ClbJ [Colibactin (VF1179) - Exotoxin (VFC0235)] [Escherichia coli O18:K1:H7 str. IHE3034]	2166	49.0	23.483	2.90207	42%	58%	3%	1	32	700	732
binning_output.102	k141_98853_1 # 1 # 411 # -1 # ID=2035_1	gnl|BL_ORD_ID|1233	VFG038675(gb|WP_011705283) (fliR) flagellar biosynthesis protein FliR [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]	263	352.0	140.198	3.22903e-42	45%	74%	1%	1	137	1	138
binning_output.102	k141_3242461_3 # 2098 # 2457 # 1 # ID=2039_3	gnl|BL_ORD_ID|1198	VFG038632(gb|WP_005319333) (fliG) flagellar motor switch protein G [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]	353	586.0	230.335	1.14011e-76	95%	97%	0%	1	120	1	120
binning_output.102	k141_4640639_1 # 1 # 1008 # -1 # ID=2060_1	gnl|BL_ORD_ID|20146	VFG014588(gb|WP_012019016) (flhB) flagellar biosynthetic protein FlhB [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	378	1230.0	478.404	2.48019e-170	68%	84%	0%	1	336	1	336
binning_output.102	k141_4818903_3 # 1420 # 2103 # 1 # ID=2082_3	gnl|BL_ORD_ID|26738	VFG007499(gb|WP_011079830) (flrA) sigma-54 dependent transcriptional activator [Flagella (VF0519) - Motility (VFC0204)] [Vibrio vulnificus CMCP6]	487	475.0	187.578	8.95888e-57	49%	61%	4%	1	228	1	235
binning_output.102	k141_1498273_3 # 743 # 1171 # 1 # ID=2092_3	gnl|BL_ORD_ID|2177	VFG049994(gb|WP_001048422) (dhbA) 2,3-dihydroxybenzoate-2,3-dehydrogenase, DhbA [Bacillibactin (VF0586) - Nutritional/Metabolic factor (VFC0272)] [Bacillus cereus ATCC 10987]	256	173.0	71.2478	1.15266e-15	31%	53%	1%	1	143	3	144
binning_output.102	k141_626431_4 # 2261 # 3856 # 1 # ID=2098_4	gnl|BL_ORD_ID|20157	VFG014601(gb|WP_012019015) (flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	715	2237.0	866.3	0.0	83%	92%	0%	1	532	6	538
binning_output.102	k141_627093_1 # 2 # 364 # -1 # ID=2115_1	gnl|BL_ORD_ID|9380	VFG047710(gb|WP_014547360) (carB) carbamoyl phosphate synthase large subunit [Pyrimidine biosynthesis (VF0558) - Nutritional/Metabolic factor (VFC0272)] [Francisella cf. tularensis subsp. novicida 3523]	1094	430.0	170.244	3.12253e-50	63%	81%	0%	1	121	1	121
binning_output.102	k141_4644287_3 # 879 # 1022 # 1 # ID=2123_3	gnl|BL_ORD_ID|1381	VFG038845(gb|WP_016351249) (nueA) NeuA protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]	253	186.0	76.2554	4.32673e-19	73%	85%	0%	1	48	1	48
binning_output.102	k141_6220533_2 # 939 # 1661 # 1 # ID=2135_2	gnl|BL_ORD_ID|1386	VFG038850(gb|WP_011707837) (nueB) pseudaminic acid synthase, NeuB [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]	348	897.0	350.132	9.51997e-122	80%	87%	0%	1	241	1	241
binning_output.102	k141_3420456_1 # 2 # 322 # -1 # ID=2145_1	gnl|BL_ORD_ID|20146	VFG014588(gb|WP_012019016) (flhB) flagellar biosynthetic protein FlhB [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	378	296.0	118.627	2.94867e-33	62%	83%	0%	1	107	1	107
binning_output.102	k141_1329938_1 # 3 # 248 # -1 # ID=2155_1	gnl|BL_ORD_ID|11538	VFG001862(gb|WP_015444101) (katB) catalase-peroxidase KatB [KatAB (VF0168) - Stress survival (VFC0282)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	721	294.0	117.857	1.41633e-32	66%	76%	0%	1	82	1	82
binning_output.102	k141_807042_1 # 1 # 96 # -1 # ID=2178_1	gnl|BL_ORD_ID|8472	VFG043685(gb|WP_001468003) (clbJ) colibactin non-ribosomal peptide synthetase ClbJ [Colibactin (VF1179) - Exotoxin (VFC0235)] [Escherichia coli O18:K1:H7 str. IHE3034]	2166	49.0	23.483	2.90207	42%	58%	3%	1	32	700	732
binning_output.102	k141_4647550_1 # 3 # 932 # -1 # ID=2180_1	gnl|BL_ORD_ID|5968	VFG039278(gb|WP_005771488) (CBUG_RS08820) Coxiella Dot/Icm type IVB secretion system translocated effector, trans-2-enoyl-CoA reductase [T4SS secreted effectors (VF0696) - Effector delivery system (VFC0086)] [Coxiella burnetii CbuG_Q212]	406	904.0	352.829	7.45212e-121	55%	74%	1%	1	310	1	312
